duration,pdays,emp.var.rate,euribor3m,nr.employed,y
-0.5912631342113939,0.19544346050287187,0.839078926601691,0.7735783093666228,0.8451864205831134,0
-0.8612184508535159,0.19544346050287187,0.839078926601691,0.7764611241967567,0.8451864205831134,0
1.765061129621986,0.19544346050287187,0.839078926601691,0.7730017464005958,0.8451864205831134,1
0.5232666730682244,0.19544346050287187,-1.1980171801619404,-1.3620109167966552,-0.9402686819686471,0
-0.5372720708829695,0.19544346050287187,-0.11580987344376113,0.2304559953693744,0.39813060808371664,0
-0.4370029532730384,0.19544346050287187,0.839078926601691,0.7712720575025153,0.8451864205831134,0
-0.05906550997406748,0.19544346050287187,-1.1980171801619404,-1.3308765166312078,-0.9402686819686471,0
-0.5257025573125927,0.19544346050287187,-1.1980171801619404,-1.687192429635772,-2.1914713274777955,0
0.14147272524579463,0.19544346050287187,-0.11580987344376113,0.26216695850084837,0.39813060808371664,1
-0.5449850799298872,0.19544346050287187,0.839078926601691,0.7735783093666228,0.8451864205831134,0
-0.652967206586736,0.19544346050287187,0.839078926601691,0.7706954945364888,0.8451864205831134,0
0.26488086999647903,0.19544346050287187,-1.1980171801619404,-1.25477020511567,-0.9402686819686471,1
0.50398415045093,0.19544346050287187,0.6481011665926006,0.7130391979338082,0.33169506938411375,0
0.4924146368805533,0.19544346050287187,0.839078926601691,0.7730017464005958,0.8451864205831134,0
0.33429795141873897,0.19544346050287187,0.6481011665926006,0.7124626349677817,0.33169506938411375,0
-0.24417772710009406,0.19544346050287187,0.839078926601691,0.7747314352986763,0.8451864205831134,0
0.1221902026285002,0.19544346050287187,-2.216565233543756,-1.6422205182856813,-2.069672839861859,1
0.4731321142632589,0.19544346050287187,0.6481011665926006,0.7164985757299692,0.33169506938411375,0
-0.652967206586736,0.19544346050287187,0.839078926601691,0.7747314352986763,0.8451864205831134,0
-0.7995143784781737,0.19544346050287187,0.839078926601691,0.7706954945364888,0.8451864205831134,0
-0.757092828720126,0.19544346050287187,-1.1980171801619404,-1.277832723756742,-0.9402686819686471,0
-0.4909940166014628,0.19544346050287187,-0.11580987344376113,0.3284716995939308,0.39813060808371664,0
-0.8110838920485504,0.19544346050287187,0.839078926601691,0.7730017464005958,0.8451864205831134,0
3.6971698958748886,0.19544346050287187,0.839078926601691,0.7741548723326498,0.8451864205831134,0
-0.483281007554545,0.19544346050287187,0.6481011665926006,0.7136157608998352,0.33169506938411375,0
-0.5681241070706405,0.19544346050287187,-0.11580987344376113,0.30656230688491215,0.39813060808371664,0
1.0708903153993863,0.19544346050287187,0.6481011665926006,0.7124626349677817,0.33169506938411375,0
-0.5449850799298872,0.19544346050287187,0.839078926601691,0.7701189315704619,0.8451864205831134,0
-0.4562854758903328,0.19544346050287187,-0.11580987344376113,0.2304559953693744,0.39813060808371664,0
-0.10920006877903302,0.19544346050287187,-1.8982689668619384,-1.5868704735471082,-1.2572215645146647,0
-0.24803423162355293,0.19544346050287187,0.839078926601691,0.7764611241967567,0.8451864205831134,0
1.2290070008612006,0.19544346050287187,-1.1980171801619404,-1.338948398155583,-0.9402686819686471,0
0.6813833585300387,0.19544346050287187,0.6481011665926006,0.7164985757299692,0.33169506938411375,0
0.14147272524579463,0.19544346050287187,0.839078926601691,0.7730017464005958,0.8451864205831134,0
-0.6992452608682427,0.19544346050287187,-1.8982689668619384,-1.3614343538306282,-1.2572215645146647,0
-0.5604110980237228,0.19544346050287187,0.839078926601691,0.7758845612307298,0.8451864205831134,0
-0.5604110980237228,-5.116568168367491,-1.1980171801619404,-1.7027596297184955,-2.1914713274777955,0
-0.37915538542115507,0.19544346050287187,0.6481011665926006,0.7124626349677817,0.33169506938411375,0
0.18775077952730126,0.19544346050287187,0.839078926601691,0.7706954945364888,0.8451864205831134,0
-0.7802318558608793,0.19544346050287187,0.839078926601691,0.7764611241967567,0.8451864205831134,0
-0.22489520448279962,0.19544346050287187,0.839078926601691,0.7741548723326498,0.8451864205831134,0
0.4692756097398,0.19544346050287187,-0.11580987344376113,0.287535729006028,0.39813060808371664,0
0.500127645927471,0.19544346050287187,-1.1980171801619404,-1.3228046351068325,-0.9402686819686471,0
-0.2943122859050596,0.19544346050287187,-1.1980171801619404,-1.3187686943446448,-0.9402686819686471,0
-0.5565545935002639,0.19544346050287187,0.839078926601691,0.7735783093666228,0.8451864205831134,0
-0.001217942122184181,0.19544346050287187,0.839078926601691,0.7735783093666228,0.8451864205831134,0
-0.6606802156336539,0.19544346050287187,0.6481011665926006,0.7124626349677817,0.33169506938411375,0
0.14147272524579463,0.19544346050287187,0.839078926601691,0.7747314352986763,0.8451864205831134,0
-0.3213078175692718,-5.116568168367491,-1.1980171801619404,-1.7177502668351925,-2.1914713274777955,1
-0.8187969010954682,0.19544346050287187,-0.11580987344376113,0.287535729006028,0.39813060808371664,0
0.5348361866386011,0.19544346050287187,-1.1343579268255768,-1.570150147532331,-2.428147934095114,0
0.33815445594219784,-5.1219176262011965,-1.1343579268255768,-1.6802736740434503,-2.428147934095114,0
0.8356435394683942,0.19544346050287187,0.6481011665926006,0.7164985757299692,0.33169506938411375,0
1.2020114691969885,0.19544346050287187,-2.216565233543756,-1.661247096164566,-2.069672839861859,1
-0.7262407925324549,0.19544346050287187,-1.1980171801619404,-1.277832723756742,-0.9402686819686471,0
1.5490968763082884,0.19544346050287187,0.6481011665926006,0.7141923238658622,0.33169506938411375,0
-0.6298281794459827,0.19544346050287187,0.839078926601691,0.7730017464005958,0.8451864205831134,0
-0.46785498946070947,0.19544346050287187,0.839078926601691,0.7735783093666228,0.8451864205831134,0
-0.3714423763742373,0.19544346050287187,-0.752402406807396,-1.5246016732162135,-2.8156885765094497,0
-0.5719806115940994,0.19544346050287187,0.6481011665926006,0.7141923238658622,0.33169506938411375,0
-0.44471596231995614,0.19544346050287187,-1.1980171801619404,-1.3493265315440655,-0.9402686819686471,0
-0.5025635301718394,0.19544346050287187,-1.1980171801619404,-1.277832723756742,-0.9402686819686471,0
-0.6722497292040305,0.19544346050287187,-1.1980171801619404,-1.3308765166312078,-0.9402686819686471,0
-0.48713751207800393,0.19544346050287187,0.839078926601691,0.7735783093666228,0.8451864205831134,0
-0.5334155663595106,0.19544346050287187,-1.1980171801619404,-1.3620109167966552,-0.9402686819686471,0
0.40757153736445784,0.19544346050287187,-2.216565233543756,-1.6600939702325122,-2.069672839861859,1
-0.7763753513374204,0.19544346050287187,-0.11580987344376113,0.3284716995939308,0.39813060808371664,0
-0.6259716749225238,0.19544346050287187,0.839078926601691,0.7730017464005958,0.8451864205831134,0
-0.03592648283331416,0.19544346050287187,0.839078926601691,0.7735783093666228,0.8451864205831134,0
-0.6336846839694417,0.19544346050287187,-1.1980171801619404,-1.3187686943446448,-0.9402686819686471,0
-0.001217942122184181,0.19544346050287187,-1.8982689668619384,-1.564384517872063,-1.2572215645146647,0
0.6428183132954499,0.19544346050287187,0.839078926601691,0.7735783093666228,0.8451864205831134,0
0.10676418453466464,0.19544346050287187,-1.1980171801619404,-1.277832723756742,-0.9402686819686471,0
3.8591430858601616,0.19544346050287187,0.839078926601691,0.7164985757299692,0.8451864205831134,1
-0.15162161853708075,0.19544346050287187,0.6481011665926006,0.7124626349677817,0.33169506938411375,0
-0.42543343970266173,0.19544346050287187,-1.1980171801619404,-1.3435609018837975,-0.9402686819686471,0
0.014208075971651366,0.19544346050287187,0.6481011665926006,0.7124626349677817,0.33169506938411375,0
-0.9499180548930704,0.19544346050287187,0.839078926601691,0.7712720575025153,0.8451864205831134,0
-0.7609493332435848,0.19544346050287187,-2.216565233543756,-1.619157999644609,-2.069672839861859,0
-0.6838192427744071,0.19544346050287187,-0.11580987344376113,0.6761391681080928,0.39813060808371664,0
3.751160959203313,0.19544346050287187,0.6481011665926006,0.7141923238658622,0.33169506938411375,0
