duration,pdays,emp.var.rate,euribor3m,nr.employed,y
-0.5132760866144653,0.196250552122327,0.8378299824412568,0.7728318910994713,0.8434407469724793,0
0.148310334028858,0.196250552122327,-1.2017890030826606,-1.3535338740819172,-0.9422932471098516,0
0.0864075110446874,0.196250552122327,0.8378299824412568,0.7710998527352181,0.8434407469724793,0
0.9917362971881828,-5.079513218718425,-0.7556223499993037,-1.495561019950671,-2.818006085855246,1
0.4694312282592431,0.196250552122327,0.8378299824412568,0.7716771988566354,0.8434407469724793,0
0.9375713270770334,0.196250552122327,0.8378299824412568,0.7705225066138002,0.8434407469724793,0
2.009263949990487,0.196250552122327,0.8378299824412568,0.7156746250791189,0.8434407469724793,1
0.7596007109975429,0.196250552122327,0.8378299824412568,0.7734092372208886,0.8434407469724793,0
0.4075284052750725,0.196250552122327,-0.7556223499993037,-1.495561019950671,-2.818006085855246,1
-0.8924308773925104,0.196250552122327,0.8378299824412568,0.7162519712005363,0.8434407469724793,0
-0.3430433234079961,0.196250552122327,-1.2017890030826606,-1.3662354887531063,-0.9422932471098516,0
-0.459111116503316,0.196250552122327,-1.2017890030826606,-1.322934529646779,-0.9422932471098516,0
-0.4745868222493587,0.196250552122327,0.8378299824412568,0.7728318910994713,0.8434407469724793,0
-0.2037619716936123,-5.095500381660367,-1.1380509097850382,-1.5758121308277315,-2.4304049088451274,1
2.237530609744616,0.196250552122327,-0.1182414170230794,0.3265433392435891,0.3963151034929473,0
-0.8576105394639144,0.196250552122327,-1.2017890030826606,-1.3714316038458656,-0.9422932471098516,0
-0.6835088498209345,0.196250552122327,0.8378299824412568,0.7716771988566354,0.8434407469724793,0
-0.954333700376681,0.196250552122327,-0.1182414170230794,0.2855517646229325,0.3963151034929473,0
-0.3430433234079961,0.196250552122327,-1.2017890030826606,-1.258849110169414,-0.9422932471098516,0
0.136703554719326,0.196250552122327,0.6466157025483896,0.7116332022291947,0.3298691874340674,0
-0.0025777969950577,0.196250552122327,-2.2215984958446198,-1.6774250481972466,-2.071873820110773,1
-0.6138681739637426,0.196250552122327,0.6466157025483896,0.7110558561077773,0.3298691874340674,0
-0.493931454431912,0.196250552122327,-1.2017890030826606,-1.322934529646779,-0.9422932471098516,0
-0.528751792360508,0.196250552122327,0.8378299824412568,0.7710998527352181,0.8434407469724793,0
-0.7376738199320838,0.196250552122327,0.6466157025483896,0.715097278957701,0.3298691874340674,0
-0.8924308773925104,0.196250552122327,0.8378299824412568,0.7699451604923824,0.8434407469724793,0
-0.2501890889317402,0.196250552122327,0.8378299824412568,0.7693678143709649,0.8434407469724793,0
